_Annual_J-D_2008_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
 118   2   55.00  -87.00        0.3161
 119   2   57.00  -87.00        0.3161
 120   2   59.00  -87.00        0.3161
 121   2   61.00  -87.00        0.3161
 122   2   63.00  -87.00        0.3161
 123   2   65.00  -87.00        0.3161
 124   2   67.00  -87.00        0.3161
 125   2   69.00  -87.00        0.3161
 126   2   71.00  -87.00        0.3161
 127   2   73.00  -87.00        0.3161
 128   2   75.00  -87.00        0.3161
 129   2   77.00  -87.00        0.3161
 130   2   79.00  -87.00        0.3161
 131   2   81.00  -87.00        0.3161
 132   2   83.00  -87.00        0.3161
 133   2   85.00  -87.00        0.3161
 134   2   87.00  -87.00        0.3161
 135   2   89.00  -87.00        0.3161
 136   2   91.00  -87.00        0.3161
 137   2   93.00  -87.00        0.3161
 138   2   95.00  -87.00        0.3161
 139   2   97.00  -87.00        0.3161
 140   2   99.00  -87.00        0.3161
 141   2  101.00  -87.00        0.3161
 142   2  103.00  -87.00        0.3161
 143   2  105.00  -87.00        0.3161
 144   2  107.00  -87.00        0.3161
 145   2  109.00  -87.00        0.3161
 146   2  111.00  -87.00        0.3161
 147   2  113.00  -87.00        0.3161
 148   2  115.00  -87.00        0.3161
 149   2  117.00  -87.00        0.3161
 150   2  119.00  -87.00        0.3161
 151   2  121.00  -87.00        0.3161
 152   2  123.00  -87.00        0.3161
 153   2  125.00  -87.00        0.3161
 154   2  127.00  -87.00        0.3161
 155   2  129.00  -87.00        0.3161
 156   2  131.00  -87.00        0.3161
 157   2  133.00  -87.00        0.3161
 158   2  135.00  -87.00        0.3161
 159   2  137.00  -87.00        0.3161
 160   2  139.00  -87.00        0.3161
 161   2  141.00  -87.00        0.3161
 162   2  143.00  -87.00        0.3161
 163   2  145.00  -87.00        0.3161
 164   2  147.00  -87.00        0.3161
 165   2  149.00  -87.00        0.3161
 166   2  151.00  -87.00        0.3161
 167   2  153.00  -87.00        0.3161
 168   2  155.00  -87.00        0.3161
 169   2  157.00  -87.00        0.3161
 170   2  159.00  -87.00        0.3161
 171   2  161.00  -87.00        0.3161
 172   2  163.00  -87.00        0.3161
 173   2  165.00  -87.00        0.3161
 174   2  167.00  -87.00        0.3161
 175   2  169.00  -87.00        0.3161
 176   2  171.00  -87.00        0.3161
